受聘	李奇霖	联讯证券
出访	周亮	兰州
出访	周亮	上海
出访	周亮	北京
出访	周亮	宿迁
出访	胡际权	重庆
出访	迟福林	海南
出访	周亮	四川
出访	周亮	香港
出访	范恒山	海南
出访	易炼红	江西
出访	刘宁	青海
出访	贾康	杭州
出访	彭华岗	东方
出访	曹志安	清远
出访	曹志安	广东
出访	范一飞	肇庆
出访	范一飞	江门
出访	范一飞	惠州
出访	范一飞	佛山
出访	范一飞	珠海
出访	翁杰明	浙江
出访	范一飞	广州
出访	范一飞	深圳
出访	范一飞	香港
出访	王军	北京
出访	沈晓明	海南
出访	温信祥	肇庆
出访	温信祥	江门
出访	温信祥	惠州
出访	温信祥	佛山
出访	翁杰明	香港
出访	傅育宁	香港
出访	王文涛	黑龙江
出访	范锐平	成都
出访	张军	黑龙江
出访	张纪辉	香港
出访	刘鹤	北京
出访	李强	上海
出访	国文清	北京
出访	王晓东	武汉
出访	翁杰明	廊坊
出访	冯韶慧	廊坊
出访	林铎	甘肃
出访	刘昆	北京
出访	王晓东	河北
出访	罗文	北京
出访	周子学	北京
出访	贾康	北京
出访	范一飞	台州
出访	王石	深圳
出访	范一飞	浙江
出访	苗圩	上海
出访	钱智民	大连
出访	钱智民	山东
出访	钱智民	南昌
出访	钱智民	江西
出访	钱智民	威海
出访	钱智民	福州
出访	钱智民	福建
出访	范一飞	武汉
出访	张海波	威海
出访	张海波	江西
出访	张海波	南昌
出访	张海波	山东
出访	张海波	大连
出访	易炼红	威海
出访	唐登杰	福建
出访	唐登杰	福州
出访	易炼红	南昌
出访	王树东	江西
出访	许宏才	北京
出访	翁杰明	深圳
出访	胡广坤	河南
出访	王曙光	北京
出访	易炼红	山东
出访	易炼红	大连
出访	国文清	湖南
出访	国文清	长沙
出访	白景明	上海
出访	国文清	青海
出访	白景明	北京
出访	白景明	西藏
出访	王树东	南昌
出访	白景明	青海
出访	翁杰明	江苏
出访	王曙光	新疆
出访	高培勇	石景山区
出访	高培勇	北京
出访	王曙光	黑龙江
出访	翁杰明	福州
出访	翁杰明	福建
出访	王绛	山东
出访	王绛	上海
出访	苗圩	山东
出访	刘纪鹏	海南
出访	贾康	上海
出访	王敏	钦州
出访	王敏	广西
出访	王敏	南宁
出访	周天勇	辽宁
出访	周天勇	葫芦岛
出访	贾康	厦门
出访	吴明曦	山东
出访	吴明曦	青岛
出访	孙伟	山东
出访	孙伟	青岛
出访	刘纪鹏	北京
出访	贾康	成都
出访	刘鹤	上海
出访	钱智民	呼和浩特
出访	钱智民	内蒙古
出访	李纪恒	内蒙古
出访	李纪恒	呼和浩特
出访	张韶春	内蒙古
出访	郑东华	山东
出访	李明星	上海
出访	李明星	山东
出访	李希	上海
出访	吕建中	北京
出访	李希	山东
出访	贾康	重庆
出访	贾康	潍坊
出访	贾康	青岛
出访	薛惠锋	包头
出访	薛惠锋	内蒙古
出访	韩正	北京
出访	王沪宁	北京
出访	郝鹏	青浦区
出访	郝鹏	杨浦区
出访	钱智民	青浦区
出访	钱智民	杨浦区
出访	王树东	青浦区
出访	王树东	杨浦区
出访	钱智民	广东
出访	钱智民	江苏
出访	钱智民	四川
出访	钱智民	海南
出访	李强	青浦区
出访	李强	杨浦区
出访	刘纪鹏	东莞
出访	钱智民	乌兰察布
出访	钱智民	宁夏
出访	钱智民	甘肃
出访	钱智民	新疆
出访	钱智民	青海
出访	黄群慧	天津
出访	黄群慧	北京
出访	黄群慧	河北
出访	许保利	深圳
出访	张文魁	北京
出访	卢永真	北京
出访	贾康	韶关
出访	贾康	深圳
出访	贾康	广东
出访	郑东华	上海
出访	钱智民	北京
出访	王曙光	山东
出访	卢永真	深圳
出访	高培勇	深圳
出访	李明星	深圳
出访	宋志平	北京
出访	许保利	北京
出访	孙龙德	大庆
出访	张文军	泸州
出访	王森	广州
出访	郝鹏	广东
出访	王森	大连
出访	王森	深圳
出访	王毅	深圳
出访	王勇	海南
出访	马卫刚	青岛
出访	丛培模	长沙
出访	骆惠宁	山西
出访	刘慧	河北
出访	魏茂军	日照
出访	胡小国	荆门
出访	丛培模	湖南
出访	徐斌	泸州
出访	翁杰明	武汉
出访	翁杰明	湖北
出访	陈润儿	河南
出访	刘庆生	大连
出访	刘庆生	深圳
出访	郝鹏	北京
出访	杜家毫	益阳
出访	黄海昆	玉林
出访	郝鹏	上海
出访	郝鹏	长春
出访	郝鹏	吉林
出访	刘庆生	广东
出访	凌文	潍坊
出访	徐进	成都
出访	徐进	四川
出访	张毅	北京
出访	翁杰明	陕西
出访	杨建	延安
出访	翁杰明	上海
出访	连维良	湖北
出访	陈润儿	郑州
出访	赵爱明	北京
出访	杨洪	咸宁
出访	刘以雷	新疆
出访	程志明	黑龙江
出访	张绳道	广东
出访	张绳道	汕尾
出访	王国生	郑州
出访	翁杰明	北京
出访	刘家义	山东
出访	刘家义	深圳
出访	邢毅	广州
出访	翁杰明	新疆
出访	白廷辉	上海
出访	彭海斌	深圳
出访	彭海斌	山东
出访	朱民	浦东新区
出访	朱恒福	深圳
出访	朱恒福	浙江
出访	廖增太	深圳
出访	彭森	淄博
出访	翁杰明	大连
出访	魏海军	沈阳
出访	魏海军	上海
出访	魏海军	深圳
出访	翁杰明	沈阳
出访	王昌顺	广州
出访	刘锋	烟台
出访	周育先	北京
试点	混合所有制改革	福州
试点	混合所有制改革	宁夏
试点	混合所有制改革	吉林
试点	混合所有制改革	青岛
试点	混合所有制改革	辽宁
试点	现代企业制度	佛山
试点	混合所有制改革	河北
试点	党组织	昆明
试点	混合所有制改革	四川
试点	混合所有制改革	浙江
试点	党组织	珠海
试点	混合所有制改革	沈阳
试点	混合所有制改革	天津
试点	董事会	辽宁
试点	法人治理结构	辽宁
试点	党组织负责人	柳州
试点	内部管理	山西
试点	三项制度改革	山西
试点	国务院国资委	山西
试点	混合所有制改革	黑龙江
试点	混合所有制改革	深圳
试点	董事会	深圳
试点	混合所有制改革	新疆
试点	混合所有制改革	江西
试点	混合所有制改革	武汉
试点	混合所有制改革	广西
试点	混合所有制改革	北京
试点	混合所有制改革	山东
试点	经理层	上海
试点	经理层	北京
试点	法人治理结构	上海
试点	法人治理结构	北京
试点	混合所有制改革	上海
试点	现代企业制度	广东
试点	混合所有制改革	重庆
试点	混合所有制改革	广东
试点	现代企业制度	深圳
试点	混合所有制改革	内蒙古
试点	混合所有制改革	海南
试点	混合所有制改革	安徽
试点	董事会	海南
试点	重要行业和关键领域	北京
试点	法人治理结构	山西
试点	董事会	广州
试点	董事会	大连
试点	党组织	聊城
试点	法人治理结构	聊城
试点	完善现代企业制度	福建
试点	法人治理结构	西安
试点	现代企业制度	福建
试点	经理层	福建
试点	法人治理结构	福建
试点	董事会	福建
试点	党组织	福建
试点	分类推进	广州
试点	重要行业和关键领域	广州
试点	党组织隶属关系	湖南
试点	党组织隶属关系	长沙
试点	监事会	福建
试点	政企分开	广州
试点	完善现代企业制度	深圳
试点	任期制	福建
试点	契约化	福建
试点	现代企业制度	聊城
试点	党组织	山西
试点	契约化	湖南
试点	中长期激励机制	湖南
试点	激励约束机制	大连
试点	激励约束机制	沈阳
试点	混合所有制改革	广州
试点	董事会	青岛
试点	法人治理结构	青岛
试点	混合所有制改革	烟台
试点	法人治理结构	吉林
试点	现代企业制度	烟台
试点	党组织	烟台
试点	法人治理结构	葫芦岛
试点	法人治理结构	深圳
试点	激励约束机制	辽宁
试点	法人治理结构	烟台
试点	法人治理结构	广东
试点	法人治理结构	浙江
试点	董事会	新疆
试点	法人治理结构	新疆
试点	法人治理结构	江苏
试点	混合所有制改革	江苏
试点	混合所有制改革	南京
试点	混合所有制改革	南通
试点	混合所有制改革	盐城
试点	混合所有制改革	宿迁
试点	混合所有制改革	泰州
试点	混合所有制改革	扬州
试点	法人治理结构	大连
试点	国务院国资委	新疆
试点	科创板	扬州
试点	科创板	泰州
试点	科创板	宿迁
试点	持股比例	西藏
试点	股权结构	西藏
试点	国务院国资委	西藏
试点	公开透明	西藏
试点	法人治理结构	沈阳
试点	科创板	盐城
试点	科创板	南通
试点	科创板	南京
试点	监事会	聊城
试点	科创板	江苏
试点	经理层	深圳
试点	董事会	聊城
试点	分类推进	深圳
试点	员工持股	深圳
试点	混合所有制改革	濮阳
试点	激励约束机制	葫芦岛
试点	混合所有制改革	安阳
试点	公开透明	深圳
试点	激励约束机制	深圳
试点	激励约束机制	广东
试点	混合所有制改革	湖南
试点	激励约束机制	浙江
试点	激励约束机制	江苏
试点	充分竞争行业	湖南
试点	激励约束机制	湖南
试点	激励约束机制	上海
试点	激励约束机制	北京
试点	激励约束机制	陕西
试点	法人治理结构	陕西
试点	经理层	沈阳
试点	规则运行	上海
试点	市场选人	上海
试点	资本监管	上海
试点	现代企业制度	上海
试点	党组织	酒泉
试点	党组织负责人	日照
试点	党组织	吉林
试点	历史遗留问题	广州
试点	契约化	河南
试点	任期制	河南
试点	董事会	宁夏
试点	监事会	宁夏
试点	法人治理结构	宁夏
试点	党组织	成都
试点	法人治理结构	南京
试点	混合所有制改革	宜昌
试点	放大国有资本功能	重庆
试点	保值增值	重庆
试点	战略合作	重庆
试点	契约化	大连
试点	董事会	宜昌
试点	董事会	重庆
试点	经理层	广东
试点	董事会	广东
试点	任期制	江苏
试点	契约化	江苏
试点	董事会	内蒙古
试点	法人治理结构	内蒙古
试点	激励约束机制	内蒙古
试点	员工持股	沈阳
试点	员工持股	上海
试点	混合所有制改革	山西
试点	混合所有制改革	香港
试点	法人治理结构	香港
试点	完善现代企业制度	山西
试点	中长期激励机制	广东
试点	混合所有制改革	大连
试点	经理层	大连
试点	董事会	沈阳
试点	任期制	大连
试点	权责对等	广东
试点	员工持股	河南
试点	法人治理结构	长沙
试点	监事会	长沙
试点	持股方式	长沙
试点	任期制	广州
试点	国家战略	上海
试点	股权结构	长沙
试点	契约化	广州
试点	原则	上海
试点	员工持股	长沙
试点	持股比例	上海
试点	混合所有制改革	福建
试点	任期制	济南
试点	契约化	济南
试点	董事会	济南
试点	现代企业制度	南宁
试点	分类推进	辽宁
试点	激励约束机制	烟台
试点	契约化	烟台
试点	组织实施	烟台
试点	职业经理人制度	辽宁
试点	现代企业制度	河南
试点	经理层	河南
试点	董事会	河南
试点	党组织	河南
试点	历史遗留问题	辽宁
试点	监事会	河南
试点	员工持股	辽宁
试点	组织实施	广东
试点	科创板	深圳
试点	关键核心技术	深圳
试点	激励约束机制	湖北
试点	任期制	安徽
试点	董事会	安徽
试点	员工持股	安徽
试点	股权管理	安徽
试点	国务院国资委	安徽
试点	混合所有制改革	河南
试点	子公司层面	河南
试点	集团公司层面	河南
试点	股权结构设置	长沙
试点	法人治理结构	株洲
试点	混合所有制改革	成都
试点	员工持股	山西
试点	员工持股	株洲
试点	国务院国资委	上海
试点	激励约束机制	江西
试点	混合所有制改革	济南
试点	混合所有制改革	百色
试点	法人治理结构	江西
试点	董事会	上海
试点	防止利益输送	北京
试点	员工持股	北京
试点	董事会	北京
试点	契约化	北京
试点	任期制	北京
试点	国务院国资委	北京
试点	董事会	山西
试点	现代企业制度	山西
试点	并购重组	山西
试点	经营机制	山西
试点	科创板	上海
试点	原则	四川
试点	利益输送	北京
试点	混合所有制改革	株洲
试点	操作流程	株洲
试点	董事会	江苏
试点	董事会	云南
试点	混合所有制改革	甘肃
试点	混合所有制改革	梧州
试点	持股比例	芜湖
试点	混合所有制改革	盘锦
试点	法人治理结构	盘锦
试点	职业经理人制度	盘锦
试点	历史遗留问题	盘锦
试点	员工持股	盘锦
试点	关联交易	上海
研究	混合所有制改革	赵杰
研究	赵杰	混合所有制改革
研究	混合所有制改革	王晓初
研究	混合所有制改革	马勇
研究	有序推进	曹宇
研究	任期制	李锦
研究	契约化	李锦
研究	混合所有制改革	李沛兴
研究	及时跟踪改革进展	李沛兴
研究	混合所有制改革	吴琦
研究	李希	分类推进
研究	高春毅	员工持股
研究	混合所有制改革	周丽莎
研究	董事会	周丽莎
研究	一企一策	周丽莎
研究	法人治理结构	周丽莎
研究	员工持股	周丽莎
研究	周丽莎	员工持股
研究	周丽莎	激励约束机制
研究	周丽莎	董事会
研究	周丽莎	法人治理结构
研究	周丽莎	一企一策
研究	法人治理结构	李云峰
研究	周丽莎	混合所有制改革
研究	混合所有制改革	王绛
研究	王曙光	混合所有制改革
研究	周丽莎	监管制度
研究	王绛	董事会
研究	彭建国	资产定价
研究	彭建国	财务审计
研究	彭建国	清产核资
研究	彭建国	利益输送
研究	现代企业制度	卢永真
研究	混合所有制改革	李锦
研究	财务审计	彭建国
研究	国务院国资委	彭建国
研究	关联交易	彭建国
研究	彭建国	关联交易
研究	利益输送	彭建国
研究	清产核资	彭建国
研究	资产定价	彭建国
研究	混合所有制改革	彭建国
研究	集团公司层面	彭建国
研究	操作流程	彭建国
研究	组织实施	彭建国
研究	现代企业制度	黄淑和
研究	整体上市	彭建国
研究	并购重组	彭建国
研究	法人治理结构	黄淑和
研究	经营机制	彭建国
研究	现代企业制度	张运洲
研究	法人治理结构	张运洲
研究	监事会	彭建国
研究	董事会	彭建国
研究	张运洲	法人治理结构
研究	管理模式	彭建国
研究	张运洲	历史遗留问题
研究	张运洲	现代企业制度
研究	员工持股	彭建国
研究	彭建国	员工持股
研究	彭建国	管理模式
研究	法人治理结构	彭建国
研究	彭建国	法人治理结构
研究	彭建国	监事会
研究	彭建国	董事会
研究	董事会	卢永真
研究	卢永真	董事会
研究	黄亚玲	法人治理结构
研究	黄亚玲	公共资源配置市场化
研究	黄亚玲	放开竞争性业务
研究	董事会	李锦
研究	混合所有制改革	王石
研究	董事会	李维安
研究	重要行业和关键领域	卢永真
研究	重要行业和关键领域	黄群慧
研究	重要行业和关键领域	李锦
研究	混合所有制改革	黄亚玲
研究	混合所有制改革	林庆苗
研究	混合所有制改革	张喜亮
研究	混合所有制改革	徐善长
研究	放开竞争性业务	黄亚玲
研究	董事会	张喜亮
研究	董事会	徐善长
研究	现代企业制度	张春晓
研究	公共资源配置市场化	黄亚玲
研究	现代企业制度	刘纪鹏
研究	现代企业制度	黄亚玲
研究	法人治理结构	林庆苗
研究	法人治理结构	张喜亮
研究	法人治理结构	黄亚玲
研究	法人治理结构	徐善长
研究	刘纪鹏	现代企业制度
研究	员工持股	张喜亮
研究	张春晓	现代企业制度
研究	王森	法人治理结构
研究	邓沛然	员工持股
研究	邓沛然	法人治理结构
研究	混合所有制改革	李明星
研究	周渝波	法人治理结构
研究	周渝波	党组织
研究	周渝波	现代企业制度
研究	混合所有制改革	许保利
研究	混合所有制改革	张春晓
研究	魏海军	董事会
研究	魏海军	经理层
研究	王绛	法人治理结构
研究	王绛	党组织
研究	王绛	经理层
研究	王绛	现代企业制度
研究	陈刚	董事会
研究	陈刚	法人治理结构
研究	陈刚	党组织
研究	凌文	三项制度改革
研究	李锦	子公司层面
研究	子公司层面	李锦
研究	研发创新	李锦
研究	现代企业制度	李锦
研究	法人治理结构	李锦
研究	李锦	混合所有制改革
研究	孟玮	混合所有制改革
研究	孟玮	完善治理
研究	混合所有制改革	魏茂军
研究	李晓	混合所有制改革
研究	魏茂军	混合所有制改革
研究	王昌顺	董事会
研究	刘锋	董事会
研究	王昌顺	混合所有制改革
研究	刘锋	集团公司层面
研究	刘锋	子公司层面
研究	刘锋	分层推进
研究	刘锋	混合所有制改革
研究	混合所有制改革	张文魁
研究	李锦	研发创新
研究	李锦	引入非国有资本
研究	孟玮	一企一策
研究	李锦	现代企业制度
研究	李锦	法人治理结构
研究	李锦	完善现代企业制度
研究	完善现代企业制度	李锦
研究	混合所有制改革	朱振鑫
研究	子公司层面	傅成玉
研究	组织实施	傅成玉
研究	混合所有制改革	黄群慧
研究	市场主体地位	黄群慧
研究	现代企业制度	黄群慧
研究	国有资产流失	黄群慧
研究	增资扩股	黄群慧
研究	混合所有制改革	李稻葵
研究	董事会	李稻葵
实施	混合所有制改革	兖矿集团
实施	科创板	中国联通
实施	混合所有制改革	中国联通
实施	混合所有制改革	徐工集团
实施	持股比例	中国联通
实施	混合所有制改革	国投
实施	混合所有制改革	中粮集团
实施	混合所有制改革	正大集团
实施	混合所有制改革	国家电网
实施	任期制	国投
实施	契约化	国投
实施	混合所有制改革	中国能建
实施	员工持股	中国能建
实施	混合所有制改革	格力集团
实施	混合所有制改革	民生证券
实施	混合所有制改革	中广核
实施	混合所有制改革	中国航信
实施	混合所有制改革	国药集团
实施	混合所有制改革	中国铁建
实施	混合所有制改革	中国通号
实施	混合所有制改革	中国中车集团
实施	混合所有制改革	中国建材
实施	混合所有制改革	通用技术集团
实施	混合所有制改革	中国五矿
实施	混合所有制改革	中航工业
实施	混合所有制改革	中国国新
实施	股权结构	中粮集团
实施	混合所有制改革	国家能源集团
实施	分类推进	城投公司
实施	混合所有制改革	汾酒集团
实施	内部管理	汾酒集团
实施	国务院国资委	汾酒集团
实施	混合所有制改革	中国电信
实施	混合所有制改革	中信集团
实施	党组织	江苏地质矿产设计研究院
实施	混合所有制改革	江苏地质矿产设计研究院
实施	混合所有制改革	华侨城集团
实施	法人治理结构	江苏地质矿产设计研究院
实施	董事会	华侨城集团
实施	董事会	中广核
实施	混合所有制改革	哈电集团
实施	混合所有制改革	南方电网
实施	混合所有制改革	东航集团
实施	混合所有制改革	中国中铁
实施	董事会	江苏地质矿产设计研究院
实施	混合所有制改革	中国石油
实施	混合所有制改革	中国宝武
实施	混合所有制改革	招商局集团
实施	激励约束机制	航天科工
实施	混合所有制改革	中国石化
实施	混合所有制改革	中国移动
实施	董事会	国家电网
实施	董事会	航天科工
实施	激励约束机制	国家电网
实施	混合所有制改革	南航集团
实施	董事会	南航集团
实施	激励约束机制	中国联通
实施	董事会	中国诚通
实施	董事会	中粮集团
实施	董事会	南方电网
实施	董事会	中国通用技术集团
实施	董事会	华润集团
实施	董事会	中广核集团
实施	法人治理结构	中粮集团
实施	法人治理结构	中国通用技术集团
实施	法人治理结构	中国诚通
实施	法人治理结构	南方电网
实施	法人治理结构	华润集团
实施	法人治理结构	中广核集团
实施	内部管理	南方电网
实施	集团公司层面	中粮集团
实施	市场化选人用人机制	南方电网
实施	市场化选人用人机制	中国诚通
实施	市场化选人用人机制	中粮集团
实施	市场化选人用人机制	中广核集团
实施	监事会	国投
实施	管理模式	国投
实施	混合所有制改革	中国诚通
实施	员工持股	国投
实施	混合所有制改革	中国通用技术集团
实施	混合所有制改革	华润集团
实施	混合所有制改革	中广核集团
实施	董事会	国投
实施	法人治理结构	国投
实施	现代企业制度	南方电网
实施	现代企业制度	中国诚通
实施	现代企业制度	中粮集团
实施	现代企业制度	中国通用技术集团
实施	现代企业制度	华润集团
实施	现代企业制度	中广核集团
实施	董事会	国有控股企业
实施	董事会	北京钓鱼台国宾馆
实施	员工持股	中国五矿
实施	混合所有制改革	中国投融资担保股份有限公司
实施	完善现代企业制度	闽江饭店
实施	董事会	广汽集团
实施	增资扩股	中国黄金
实施	持股比例	中国黄金
实施	法人治理结构	广汽集团
实施	党组织	中国铁建
实施	董事会	中国移动
实施	董事会	中国联通
实施	党组织负责人	中国铁建
实施	党组织	国有控股企业
实施	法人治理结构	中国移动
实施	法人治理结构	中国联通
实施	党组织工作经费	国家电网
实施	党组织工作经费	中船重工
实施	现代企业制度	国投
实施	党组织负责人	中智公司
实施	现代企业制度	广汽集团
实施	管理模式	中国投融资担保股份有限公司
实施	党组织	国投
实施	资本监管	国投
实施	运转协调	国投
实施	法人治理结构	国有控股企业
实施	权责对等	国投
实施	审计监督	国投
实施	中长期激励机制	中国建筑
实施	现代企业制度	闽江饭店
实施	经理层	闽江饭店
实施	法人治理结构	闽江饭店
实施	契约化	中国诚通
实施	董事会	闽江饭店
实施	党组织隶属关系	长沙银行
实施	监事会	闽江饭店
实施	任期制	闽江饭店
实施	契约化	闽江饭店
实施	党的建设	中国海油
实施	混合所有制改革	北京全路通信信号研究设计院集团有限公司
实施	经理层	兖矿集团
实施	员工持股	中国国新
实施	董事会	兖矿集团
实施	混合所有制改革	中国农发集团
实施	党组织	兖矿集团
实施	党的建设	中国投融资担保股份有限公司
实施	历史遗留问题	北京全路通信信号研究设计院集团有限公司
实施	历史遗留问题	中国通号
实施	法人治理结构	新疆广电网络有限责任公司
实施	权责关系	中国电科
实施	经理层	中国电科
实施	董事会	中国电科
实施	混合所有制改革	合肥江航飞机装备有限公司
实施	混合所有制改革	中核集团
实施	混合所有制改革	中国黄金
实施	持股比例	合肥江航飞机装备有限公司
实施	持股比例	中核集团
实施	国务院国资委	新疆广电网络有限责任公司
实施	股权结构	合肥江航飞机装备有限公司
实施	股权结构	中核集团
实施	股权结构	中国黄金
实施	股权结构	中国联通
实施	国务院国资委	中核集团
实施	国务院国资委	中国黄金
实施	国务院国资委	中国联通
实施	公开透明	合肥江航飞机装备有限公司
实施	公开透明	中核集团
实施	公开透明	中国黄金
实施	公开透明	中国联通
实施	现代企业制度	中国国新
实施	党组织	中国国新
实施	法人治理结构	中国国新
实施	混合所有制改革	中煤集团
实施	分层推进	中煤集团
实施	混合所有制改革	新疆广电网络有限责任公司
实施	董事会	新疆广电网络有限责任公司
实施	三项制度改革	招商局集团
实施	完善治理	国家电网
实施	混合所有制改革	中船重工
实施	党组织	巨化集团
